epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.3917,2.96413,4.02912,4.37011,0,0,0,0,2.78016,5.16011,4.15767,0.000571429,0.000571429,0.000571429
2,42.2698,2.99705,4.21942,4.24077,0,0,0,0,2.77996,5.15961,4.15655,0.00123401,0.00123401,0.00123401
